|1980|Chemistry of Apollo 11 low-K mare basalts|Rhodes, J. M. and Blanchard, D. P.|Proceedings of the 11th Lunar and Planetary Science Conference|nan||49-66 ||nan
|1979|Classification of the Apollo-11 basalts according to Ar39-Ar40 ages and petrological properties|Guggisberg, S., Eberhardt, P., Geiss, J., Grogler, N., Stettler, A., Brown, G. M., and Peckett, A.|Proceedings of the 10th Lunar and Planetary Science Conference|nan||1-39 ||nan
|1971|Noble gas abundances in lunar material-cosmic ray spallation products and radiation ages from the Sea of Tranquility and the Ocean of Storms|Bogard, D. D., Funkhouser, J. G., Schaeffer, O. A., and Zahringer, J.|Journal of Geophysical Research|76 (11)||2757-2779||http://dx.doi.org/10.1029/JB076i011p02757
|1971|Stepwise heating analysis of rare gases from pile- irradiated rocks 10044 and 10057|Davis, P. K., Lewis, R. S., and Reynolds, J. H.|Proceedings of the 2nd Lunar Science Conference|nan||1693-1703 ||nan
|1970|Correlation between rock type and irradiation history of Apollo 11 igneous rocks|Eberhardt, P., Geiss, J., Graf, H., Grogler, N., Krahenbuhl, U., Schwaller, H., Schwarzmuller, J., and Stettler, A.|Earth and Planetary Science Letters|10 (1)||67-72||http://dx.doi.org/10.1016/0012-821X(70)90065-8
|1970|The isotopic composition of Gd and the neutron capture effects in samples from Apollo 11|Eugster, O., Tera, F., Burnett, D. S., and Wasserburg, G. J.|Earth and Planetary Science Letters|8 (1)||20-30||http://dx.doi.org/10.1016/0012-821X(70)90094-4
|1970|Apollo 11 lunar samples: K, Rb, Sr, Ba and rare-earth concentrations in some rocks and separated phases|Philpotts, J. A. and Schnetzler, C. C.|Proceedings of the Apollo 11 Lunar Science Conference|nan||1471-1486 ||nan
|1970|Potassium, rubidium, strontium, barium, and rare-Earth concentrations in lunar rocks and separated phases|Philpotts, J. A. and Schnetzler, C. C.|Science|167 (3918)||493-495||http://dx.doi.org/10.1126/science.167.3918.493
