2021M&PS...56.2211X|2021|Understanding the textures of Apollo 11 high-Ti mare basalts: A quantitative petrographic approach|Xue, Zhuqing, Welsh, Donald F., Neal, Clive R., Xiao, Long|Meteoritics and Planetary Science|56|12|2211|This paper represents a comprehensive crystal size distribution (CSD) study of ilmenite and plagioclase from 12 Apollo 11 basalts from four of the five compositional groups (Groups A, B1, B2, B3, and one unclassified basalt—Group "U" basalt 10062). Ilmenite was saturated in the magma at/before eruption, resulting in subsurface growth of phenocrysts (Group B1) and many small crystals upon eruption. Plagioclase always exhibits linear CSDs representing a single cooling regime in each sample, which is interpreted as crystallizing within isolated magma pockets late in the cooling of the erupted lava flow. Latent heat of crystallization and insulating effects of crystallized phases produced slower cooling and lower plagioclase nucleation densities. Exceptions are the Group B2 and B3 basalts, indicating relatively earlier crystallization of plagioclase on the lunar surface. Our study demonstrates that textures of the Apollo 11 basalts are a product of the interplay among cooling rate, bulk composition, and nucleation density during crystallization. Group A basalts have the highest cooling rates compared to the other Apollo 11 samples (except 10072,53), and were erupted through high effusion rates producing thick flows that underwent extended cooling that induced textural coarsening in both early crystallizing ilmenite and late-stage plagioclase. Group B1 lavas had the lowest effusion rates producing the thinnest flows. The Groups B2, B3, and U basalts are intermediate between these end members. Our approach can be used to define eruption environment, crystallization sequence, and cooling rate of samples collected on the Moon from non-bedrock sources.|http://dx.doi.org/10.1111/maps.13767
1979LPSC...10....1G|1979|Classification of the Apollo-11 mare basalts according to Ar<SUP>39</SUP>-Ar<SUP>40</SUP> ages and petrological properties.|Guggisberg, S., Eberhardt, P., Geiss, J., Groegler, N., Stettler, A., Brown, G. M., Peckett, A.|Lunar and Planetary Science Conference Proceedings|1||1|Previously unpublished (Ar-39)-(Ar-40) ages and exposure ages are presented for Apollo 11 whole rocks and mineral separates. The age data for the Apollo 11 mare basalts in general are discussed in relation to their textural and petrological properties. The oldest rocks (10003, 10029) belong to the low-K group and crystallized at 3.90 + or - 0.03 AE. Three other low-K groups are defined in relation to the petrological classification of Beaty and Albee (1978) and to information on the rock crystallization ages, exposure ages and normative quartz contents. These groups have ages of 3.84 + or - 0.04 AE (10062), 3.75 + or - 0.03 AE (10050) and 3.72 + or - 0.04 AE (10044, 10047, 10058). The best defined (Ar-39)-(Ar-40) age for the high-K basalts is 3.62 + or - 0.05 AE (for mineral separates from 10072). At least four distinct, fairly thin flows of low-K basalt are believed to have been erupted over a 200-my period, followed by either one or several, as yet indistinguishable, very thin flows of high-K basalt. It is not possible to decide whether the earliest dated of the mare basalt eruptions at Mare Tranquillitatis pre-dated, post-dated, or were contemporary with the Imbrian impact event.|
1977LPSC....8.1639P|1977|Rb-Sr and Sm-Nd chronology and genealogy of mare basalts from the Sea of Tranquility.|Papanastassiou, D. A., Depaolo, D. J., Wasserburg, G. J.|Lunar and Planetary Science Conference Proceedings|2||1639|Rb-Sr and Sm-Nd ages of two Apollo 11 mare basalts, high-K basalt 10072 and low-K basalt 10062, are reported. Rb-Sr, Sm-Nd, and Ar-40-Ar-39 ages are in good agreement and indicate an extensive time interval for filling of the Sea of Tranquility, presumably by thin lava flows, in agreement with similar observations for the Ocean of Storms. Initial Sr and Nd isotopic compositions on Apollo 11 basalts reveal at least two parent sources producing basalts. The Sm-Nd isotopic data demonstrate that low-K and high-Ti basalts from Apollo 11 and 17 derived from distinct reservoirs, while low-Ti Apollo 15 mare basalt sources have Sm/Nd similar to the sources of Apollo 11 basalts. Groupings of mare basalt based on Ti content and on isotopic data do not coincide.|
