mission	snapshot	source_commit	source_path	source_blob	destination	content_status
13	master	17e2998	scripts/scrape_lpi_images.py	ef7c96e8be145c2a319fad5deed9142b14fcebca	pipeline/13/scripts/scrape_lpi_images.py	exact
13	master	17e2998	scripts/templates/template_TOC_footer.html	92f65329d5a153aa99cfeeb8fe767534ad255916	pipeline/13/scripts/templates/template_TOC_footer.html	exact
13	master	17e2998	scripts/templates/template_TOC_header.html	13673de4e3c6e81aa53bb7ca27025873e7c63839	pipeline/13/scripts/templates/template_TOC_header.html	exact
13	master	17e2998	scripts/templates/template_TOC_index.html	1c1276a51040a56be180f660448615350ad9f20e	pipeline/13/scripts/templates/template_TOC_index.html	exact
13	master	17e2998	scripts/templates/template_TOC_item.html	42185b417a725e7ed2b8631bb7ed13888cf921cf	pipeline/13/scripts/templates/template_TOC_item.html	exact
13	master	17e2998	scripts/templates/tests/jinja2Testtemplate.html	814138bb19f58a4464fd354f35687627ce91a83e	pipeline/13/scripts/templates/tests/jinja2Testtemplate.html	exact
13	master	17e2998	scripts/templates/tests/quikTemplate.html	e463f2fd2d26a21e486f4077c39b734317300715	pipeline/13/scripts/templates/tests/quikTemplate.html	exact
13	master	17e2998	scripts/templates/tests/transcriptTemplate_singlepage.html	f2e7405aef63ef0845b54c97a1ac24fb41e39f12	pipeline/13/scripts/templates/tests/transcriptTemplate_singlepage.html	exact
13	master	17e2998	scripts/watermark_videos.py	6c71b6b50454c57cb5105e33ddf0013e372afb59	pipeline/13/scripts/watermark_videos.py	exact
13	master	17e2998	scripts/whisper_transcription/1_extract_30track_tapes.py	e5e1d433e4a0b59d72d29f2931209dca7d72a159	pipeline/13/scripts/whisper_transcription/1_extract_30track_tapes.py	exact
13	master	17e2998	scripts/whisper_transcription/2_transcribe_audio_segments.py	ab0816a0334c37f69e30a16ecb62f5766d4f37dc	pipeline/13/scripts/whisper_transcription/2_transcribe_audio_segments.py	exact
13	master	17e2998	scripts/whisper_transcription/3_convert_vtt_2_transcript.py	774cc71520ace0e28d30c914cb0f4cae1bccf3cd	pipeline/13/scripts/whisper_transcription/3_convert_vtt_2_transcript.py	exact
13	master	17e2998	scripts/whisper_transcription/4_clean_transcripts.py	66a22168d9b25b2688735f21579ab1d0adff5706	pipeline/13/scripts/whisper_transcription/4_clean_transcripts.py	exact
13	master	17e2998	scripts/whisper_transcription/5_consolidate_transcripts.py	b0876d0cd64a0149af4678a6339351071fa84199	pipeline/13/scripts/whisper_transcription/5_consolidate_transcripts.py	exact
13	master	17e2998	scripts/whisper_transcription/count_wav_files.py	656ccb2e8fa2114ef3591853c0262163a87f5411	pipeline/13/scripts/whisper_transcription/count_wav_files.py	exact
13	master	17e2998	scripts/whisper_transcription/mod_scrub_content.py	7dd53bd223184997195725af11710eee06cd8a1a	pipeline/13/scripts/whisper_transcription/mod_scrub_content.py	exact
13	master	17e2998	scripts/whisper_transcription/move_wavs.py	05fe36e343c17c014297fa9a78054a780f9037cc	pipeline/13/scripts/whisper_transcription/move_wavs.py	exact
13	master	17e2998	scripts/whisper_transcription/utils.py	b2033f96bcf7c5d3f0288a7ff1bc872746c7a6f0	pipeline/13/scripts/whisper_transcription/utils.py	exact
13	master	17e2998	scripts/whisperx_transcription/1_transcribe_tapes_ai.py	a9838b048948838da400a1c56ddd03c9ef0da196	pipeline/13/scripts/whisperx_transcription/1_transcribe_tapes_ai.py	credential-redacted
13	master	17e2998	scripts/whisperx_transcription/2_json_to_transcript_ai.py	a703e1e3eea5ecfc09e3ad79bfbf9986a1c26f7a	pipeline/13/scripts/whisperx_transcription/2_json_to_transcript_ai.py	exact
13	master	17e2998	scripts/whisperx_transcription/3_assemble_channels_ai.py	5cfd6f1ae8c0bcee1cd27e9121caea0ca12cffed	pipeline/13/scripts/whisperx_transcription/3_assemble_channels_ai.py	exact
13	master	17e2998	scripts/whisperx_transcription/mod_scrub_content.py	a302ef8aaf82403a53c70d24d582194e6431ddc3	pipeline/13/scripts/whisperx_transcription/mod_scrub_content.py	exact
13	master	17e2998	scripts/whisperx_transcription/utils.py	55050a49156928d2633e541fe3e7ea47f4b8598a	pipeline/13/scripts/whisperx_transcription/utils.py	exact
17	master	4ac61997	_AFJ/createAFJ.py	b2fcadcd3bbe9cf46af78c05a213591a7a998264	pipeline/17/_AFJ/createAFJ.py	exact
17	master	4ac61997	_Website/Archive/__init__.py	3a3690989520624ed0f9e60caec3af509ed6360f	pipeline/17/_Website/Archive/__init__.py	exact
17	master	4ac61997	_Website/Archive/createAllHTML_separatefiles.py	71c0f92faaaa4bfbedd7502878a700fef5e78edc	pipeline/17/_Website/Archive/createAllHTML_separatefiles.py	exact
17	master	4ac61997	_Website/Archive/createHTMLTOC.py	112d8d4f652c750691ccf4f6b2c5c0e7bc7bee05	pipeline/17/_Website/Archive/createHTMLTOC.py	exact
17	master	4ac61997	_Website/Archive/jinja2ProcessToHTML.py	531edd4e9122232c73db0e336e36d85d1ec30eb8	pipeline/17/_Website/Archive/jinja2ProcessToHTML.py	exact
17	master	4ac61997	_Website/Archive/mergeCSVs.py	68f6e612381620c1aefe9e041c46e49b697b987b	pipeline/17/_Website/Archive/mergeCSVs.py	exact
17	master	4ac61997	_Website/Archive/processToHTML.py	9958168b9bad3e39da68204675d3b1344229f4b8	pipeline/17/_Website/Archive/processToHTML.py	exact
17	master	4ac61997	_Website/Archive/processToHTML_singlepage.py	bf2bc2f9a8186f83b5ba90ad93c84e9ffcea175f	pipeline/17/_Website/Archive/processToHTML_singlepage.py	exact
17	master	4ac61997	_Website/Archive/quikTemplateTest.py	fad6c4743f5b27bb96cdaa3c02a7a3144722f4c1	pipeline/17/_Website/Archive/quikTemplateTest.py	exact
17	master	4ac61997	_Website/python/concat_samples.py	ad8c550c21d8c194e6f1f727f27b7b20084d679a	pipeline/17/_Website/python/concat_samples.py	exact
17	master	4ac61997	_Website/python/create_papers_datafile.py	3af561859bf3b556c1c310c9056d6922cca8a580	pipeline/17/_Website/python/create_papers_datafile.py	exact
17	master	4ac61997	_Website/python/createAllHTML.py	d5b9d17da919a1c08d6a1a7b41cee52407388411	pipeline/17/_Website/python/createAllHTML.py	exact
17	master	4ac61997	_Website/python/flickr_scraper.py	48b02dca042d6016676773b545db9e91b302868f	pipeline/17/_Website/python/flickr_scraper.py	credential-redacted
17	master	4ac61997	_Website/python/generate_apollo17_sample_list.py	8f7205418f56c878da946788e952f13662dda979	pipeline/17/_Website/python/generate_apollo17_sample_list.py	exact
17	master	4ac61997	_Website/python/scrape_afj_commentary_newstyle.py	a0a7ff56b9f70a2c6faee1a5b82e0ab27ca8a04a	pipeline/17/_Website/python/scrape_afj_commentary_newstyle.py	exact
17	master	4ac61997	_Website/python/scrape_alsj_commentary.py	22d21963a60450d2a6eadf922465f6c79a85c7cc	pipeline/17/_Website/python/scrape_alsj_commentary.py	exact
17	master	4ac61997	_Website/python/scrape_geo.py	07a841e68ec44cf53944bd54994746c91694a844	pipeline/17/_Website/python/scrape_geo.py	exact
17	master	4ac61997	_Website/python/scrape_sample_papers_from_ads.py	36923fab0f1015dba7e274912fcd3c28a43d0f83	pipeline/17/_Website/python/scrape_sample_papers_from_ads.py	credential-redacted
17	master	4ac61997	_Website/python/scrape_sample_papers_from_curation.py	57afc9e77c8ebd1fed3c76d6a381366a2b21ff92	pipeline/17/_Website/python/scrape_sample_papers_from_curation.py	exact
17	master	4ac61997	_Website/python/timediff.py	ee97f63440c143093c822f30e3204c731b156eef	pipeline/17/_Website/python/timediff.py	exact
17	infinity-load	af44fe25	_AFJ/createAFJ.py	e4a723f900a50747c6bd214a17e0f5d387423ce6	pipeline/17/legacy-variants/infinity-load/_AFJ/createAFJ.py	exact
17	infinity-load	af44fe25	_Website/Archive/flickr_scraper.py	134b04c180526c526cfe621aa8bced58c2baea41	pipeline/17/legacy-variants/infinity-load/_Website/Archive/flickr_scraper.py	credential-redacted
17	infinity-load	af44fe25	_Website/createAllHTML.py	6e259b0cba90d1689fb329d9d04ef90cc095ad4f	pipeline/17/legacy-variants/infinity-load/_Website/createAllHTML.py	exact
17	infinity-load	af44fe25	_Website/createImageHTML.py	be490b8507537e70c253fed75d4dcc96875a9740	pipeline/17/legacy-variants/infinity-load/_Website/createImageHTML.py	exact
17	infinity-load	af44fe25	Processing_Scripts/! Scripted used for previous transcript scrubbing steps/cleanTECcsv.py	1c2c6e5c9969df3f3cab122a05474893a0080551	pipeline/17/legacy-variants/infinity-load/Processing_Scripts/! Scripted used for previous transcript scrubbing steps/cleanTECcsv.py	exact
